Data,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BTOW3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GNDI3,GOAU4,GOLL4,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,JHSF3,KLBN11,LAME4,LCAM3,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VIVT3,VVAR3,WEGE3
2020-09-24,12.285076141357422,26.850000381469727,56.90159225463867,29.553422927856445,16.3428955078125,17.564905166625977,24.849903106689453,11.032605171203613,73.55413818359375,41.60788345336914,19.314136505126953,19.81999969482422,21.020000457763672,8.819999694824219,95.1500015258789,13.496435165405273,4.103679656982422,10.489339828491211,5.5,28.6299991607666,5.772765159606934,20.37836456298828,69.48999786376953,15.819999694824219,17.1200008392334,22.267499923706055,12.739999771118164,41.08871078491211,30.561748504638672,31.339435577392578,6.179999828338623,17.05276107788086,12.574999809265137,41.23101043701172,22.450000762939453,36.91999816894531,27.06624412536621,20.331512451171875,67.87000274658203,9.082541465759277,17.940000534057617,12.51578426361084,17.44008445739746,29.93619728088379,32.43000030517578,7.079999923706055,8.868056297302246,22.68250846862793,21.65999984741211,6.631868839263916,24.43000030517578,28.571895599365234,24.350154876708984,40.09030532836914,22.301773071289062,15.495793342590332,16.115562438964844,20.35103988647461,20.213720321655273,19.736467361450195,36.5,32.503841400146484,23.317649841308594,20.700000762939453,57.82857131958008,27.011890411376953,48.20000076293945,37.034671783447266,46.0,27.207809448242188,13.099641799926758,27.88042640686035,20.82543182373047,10.399999618530273,56.13129425048828,43.336769104003906,17.040000915527344,64.10459899902344
2020-09-25,12.449911117553711,26.780000686645508,56.09620666503906,29.436840057373047,16.307424545288086,17.547161102294922,24.613893508911133,10.859935760498047,73.78253936767578,41.939422607421875,19.12181854248047,19.59000015258789,20.780000686645508,8.720000267028809,95.41000366210938,13.427925109863281,4.083998203277588,10.25581169128418,5.579999923706055,28.31999969482422,5.630848407745361,20.204275131225586,68.30000305175781,15.90999984741211,16.75,22.438642501831055,12.800000190734863,41.019771575927734,30.580842971801758,31.17759895324707,6.119999885559082,17.128721237182617,12.607500076293945,41.074832916259766,22.600000381469727,36.58000183105469,26.551158905029297,20.164377212524414,67.68000030517578,9.03360366821289,17.84000015258789,12.5537109375,17.173295974731445,29.80971908569336,31.690000534057617,7.170000076293945,8.858235359191895,22.564319610595703,21.600000381469727,6.752956867218018,24.549999237060547,28.730188369750977,24.755990982055664,39.68172836303711,22.633926391601562,15.565014839172363,16.018478393554688,19.74266815185547,20.000946044921875,19.475248336791992,35.5,32.95982360839844,22.998676300048828,20.84000015258789,58.83575439453125,26.775632858276367,48.310001373291016,37.13347625732422,48.13999938964844,27.016878128051758,13.138340950012207,28.209253311157227,20.698389053344727,10.270000457763672,56.695858001708984,43.063499450683594,17.719999313354492,63.866031646728516
2020-09-28,12.100847244262695,25.950000762939453,53.8073616027832,29.640857696533203,16.156675338745117,17.493932723999023,23.846860885620117,10.314667701721191,71.79647064208984,41.11978530883789,18.54486846923828,18.719999313354492,19.81999969482422,8.5,91.2300033569336,12.811336517333984,4.005270004272461,9.999970436096191,5.329999923706055,27.770000457763672,5.468657493591309,19.56593894958496,66.30999755859375,15.739999771118164,16.25,21.468835830688477,12.210000038146973,40.04475021362305,29.139163970947266,30.025693893432617,6.360000133514404,16.748926162719727,12.27750015258789,40.50868606567383,21.799999237060547,34.97999954223633,25.52098846435547,20.193870544433594,64.16000366210938,8.984668731689453,17.469999313354492,12.072641372680664,16.60019302368164,28.544946670532227,30.90999984741211,7.230000019073486,8.809131622314453,22.554466247558594,20.6200008392334,6.575982570648193,23.809999465942383,27.50341796875,23.756250381469727,38.545684814453125,21.844749450683594,14.90246295928955,15.241825103759766,19.055795669555664,19.517362594604492,18.99151039123535,34.79999923706055,31.998291015625,22.070749282836914,19.889999389648438,56.49230194091797,27.336740493774414,46.70000076293945,35.7411994934082,47.599998474121094,26.673202514648438,12.70297622680664,27.23274040222168,19.662492752075195,10.140000343322754,56.246116638183594,42.02696228027344,17.290000915527344,62.54771041870117
2020-09-29,11.974797248840332,23.950000762939453,52.47710037231445,28.912221908569336,15.864045143127441,17.076988220214844,24.043535232543945,10.196525573730469,70.34663391113281,40.74220275878906,18.38002586364746,18.209999084472656,20.040000915527344,8.359999656677246,89.16999816894531,12.410064697265625,3.9068603515625,9.931344032287598,5.210000038146973,27.56999969482422,5.4633684158325195,19.401519775390625,65.86000061035156,15.319999694824219,15.619999885559082,21.297693252563477,11.789999961853027,39.532615661621094,28.80499839782715,29.825775146484375,6.099999904632568,16.65397834777832,12.09749984741211,39.98158264160156,21.610000610351562,34.63999938964844,25.870859146118164,19.869430541992188,63.599998474121094,8.867222785949707,16.469999313354492,12.092602729797363,16.560670852661133,28.457386016845703,30.34000015258789,7.309999942779541,8.661821365356445,22.0620174407959,20.360000610351562,6.333807945251465,24.0,28.06733512878418,23.597875595092773,38.66526794433594,21.847248077392578,14.83324146270752,15.290367126464844,18.8497314453125,18.966079711914062,18.68191909790039,34.34000015258789,32.047855377197266,21.88117027282715,19.139999389648438,56.63190841674805,26.667348861694336,46.93000030517578,35.381900787353516,47.06999969482422,26.730480194091797,12.712651252746582,27.1430606842041,19.26181411743164,9.850000381469727,55.83465576171875,41.98989486694336,16.969999313354492,64.58656311035156
2020-09-30,12.159024238586426,24.3799991607666,53.8073616027832,28.776214599609375,15.979327201843262,17.21893310546875,23.866527557373047,10.66909122467041,72.34263610839844,41.3408088684082,18.453289031982422,18.3799991607666,20.790000915527344,8.380000114440918,89.9800033569336,12.400277137756348,3.8674967288970947,9.901932716369629,5.179999828338623,27.559999465942383,5.466012954711914,19.81740379333496,68.33000183105469,16.5,16.1299991607666,22.096357345581055,11.84000015258789,39.739437103271484,28.948211669921875,29.6924991607666,6.239999771118164,16.530546188354492,12.024999618530273,40.31346130371094,21.18000030517578,35.2400016784668,25.734798431396484,20.44948959350586,65.05999755859375,9.199986457824707,17.079999923706055,12.404001235961914,16.53102684020996,29.011940002441406,30.75,7.489999771118164,8.642179489135742,22.160505294799805,20.670000076293945,6.5200958251953125,23.799999237060547,28.087121963500977,23.5087890625,39.51232147216797,22.276798248291016,15.080462455749512,15.620444297790527,19.06560707092285,19.120826721191406,18.9721622467041,34.88999938964844,33.6933708190918,23.36785125732422,19.059999465942383,56.51224136352539,27.523775100708008,46.79999923706055,35.453758239746094,45.54999923706055,26.692293167114258,12.635252952575684,27.003559112548828,18.831819534301758,10.029999732971191,56.561893463134766,41.904396057128906,17.350000381469727,65.34242248535156
2020-10-01,12.314163208007812,25.700000762939453,53.33785629272461,28.941370010375977,16.00592803955078,17.298768997192383,24.200876235961914,10.496423721313477,73.99107360839844,41.30397033691406,19.23171615600586,18.510000228881836,21.31999969482422,8.850000381469727,89.2300033569336,12.537298202514648,3.9068603515625,10.068598747253418,5.519999980926514,27.780000686645508,5.4651312828063965,20.039854049682617,70.33000183105469,16.540000915527344,15.710000038146973,23.10419464111328,12.100000381469727,40.23187255859375,28.890926361083984,29.53066062927246,6.46999979019165,16.748926162719727,11.75,40.069435119628906,21.450000762939453,37.189998626708984,25.861141204833984,20.400333404541016,65.88999938964844,9.160837173461914,17.899999618530273,12.575668334960938,17.044841766357422,29.478933334350586,32.119998931884766,8.100000381469727,8.740386962890625,22.19499969482422,20.510000228881836,6.957873821258545,24.31999969482422,29.0170955657959,23.9641170501709,40.588565826416016,22.95109748840332,15.031018257141113,16.24176788330078,20.164602279663086,19.2949161529541,19.204357147216797,35.529998779296875,32.51375198364258,24.036361694335938,19.530000686645508,56.96098709106445,27.464712142944336,47.09000015258789,36.91790008544922,46.5,26.845041275024414,12.644927024841309,27.412099838256836,19.076135635375977,10.069999694824219,56.322669982910156,41.799896240234375,17.8700008392334,66.535888671875
2020-10-02,12.149328231811523,24.270000457763672,52.09562301635742,28.863645553588867,16.084909439086914,17.441633224487305,23.994365692138672,10.22378921508789,71.5780029296875,40.677734375,18.645606994628906,18.040000915527344,20.790000915527344,8.8100004196167,87.33999633789062,12.34343147277832,3.8674967288970947,9.950950622558594,5.400000095367432,27.420000076293945,5.429872512817383,19.691673278808594,68.27999877929688,16.780000686645508,14.880000114440918,22.286516189575195,11.819999694824219,39.47352600097656,28.327619552612305,28.873788833618164,6.489999771118164,16.615997314453125,11.774999618530273,39.05427551269531,21.030000686645508,35.58000183105469,25.579299926757812,20.25286102294922,64.25,9.053178787231445,17.389999389648438,12.336132049560547,16.98555564880371,29.478933334350586,31.25,8.09000015258789,8.760028839111328,22.263994216918945,20.079999923706055,6.752956867218018,23.8799991607666,28.284988403320312,23.855234146118164,39.631900787353516,21.989599227905273,14.773908615112305,15.989354133605957,19.880041122436523,18.550199508666992,18.40135383605957,34.27000045776367,31.839685440063477,23.846784591674805,18.950000762939453,56.54215621948242,27.956912994384766,45.459999084472656,36.747230529785156,46.33000183105469,26.740028381347656,12.548179626464844,26.953737258911133,18.69500160217285,10.020000457763672,55.80595016479492,41.5244026184082,17.309999465942383,66.6850814819336
2020-10-05,12.420822143554688,24.309999465942383,54.531185150146484,29.368831634521484,16.439985275268555,17.690296173095703,24.053367614746094,10.314667701721191,73.79246520996094,41.87495422363281,18.837923049926758,18.020000457763672,21.049999237060547,8.800000190734863,87.01000213623047,12.512248039245605,3.8478147983551025,10.294087409973145,5.309999942779541,27.549999237060547,5.513612747192383,19.846420288085938,68.69000244140625,17.719999313354492,14.460000038146973,22.400609970092773,11.920000076293945,39.887168884277344,29.874326705932617,30.035213470458984,6.420000076293945,16.615997314453125,11.774999618530273,39.932777404785156,21.6299991607666,35.36000061035156,26.44425392150879,21.43263816833496,65.7300033569336,9.650198936462402,17.65999984741211,12.64952564239502,17.054723739624023,30.247526168823242,31.399999618530273,8.649999618530273,8.799312591552734,22.50052833557129,20.459999084472656,6.743642330169678,24.270000457763672,28.156375885009766,23.9641170501709,39.97072219848633,22.511554718017578,14.882685661315918,15.940814018249512,20.292165756225586,19.459333419799805,19.378501892089844,36.529998779296875,32.48401641845703,24.505313873291016,18.8700008392334,57.09062576293945,28.02581787109375,45.83000183105469,36.91790008544922,47.400001525878906,26.79730796813965,12.732000350952148,26.903915405273438,18.91977310180664,10.569999694824219,57.021202087402344,41.32489776611328,17.8700008392334,69.79803466796875
2020-10-06,12.934720039367676,25.889999389648438,52.58469009399414,29.174531936645508,16.342336654663086,17.62812614440918,23.90586280822754,9.951154708862305,73.5739974975586,41.11978530883789,18.517393112182617,17.90999984741211,22.0,8.979999542236328,89.12999725341797,12.36329174041748,3.8379738330841064,10.215656280517578,5.239999771118164,27.829999923706055,5.547989845275879,19.962480545043945,67.87000274658203,17.68000030517578,15.8100004196167,23.10419464111328,11.75,39.71974563598633,29.84568214416504,30.149452209472656,6.619999885559082,16.663471221923828,11.587499618530273,39.5130500793457,21.360000610351562,35.959999084472656,27.07596206665039,21.33432388305664,64.19999694824219,9.513178825378418,18.950000762939453,12.423962593078613,17.31163215637207,30.636686325073242,32.09000015258789,7.170000076293945,8.818952560424805,22.539953231811523,20.110000610351562,6.771585464477539,24.059999465942383,28.23552131652832,23.825538635253906,40.06040954589844,22.301773071289062,14.338800430297852,16.086435317993164,20.75334930419922,19.333600997924805,19.281753540039062,35.72999954223633,32.037940979003906,24.585134506225586,18.799999237060547,57.15045928955078,28.0947265625,45.689998626708984,37.16925048828125,47.939998626708984,26.74957275390625,12.751350402832031,26.604984283447266,18.763412475585938,10.319999694824219,56.093017578125,41.923404693603516,18.170000076293945,71.0909652709961
2020-10-07,13.118947982788086,24.969999313354492,52.53578567504883,28.960798263549805,16.129289627075195,17.441633224487305,23.601016998291016,10.023857116699219,72.16388702392578,41.70918273925781,18.31591796875,17.700000762939453,22.219999313354492,8.960000038146973,88.62999725341797,12.025659561157227,3.6411545276641846,10.196048736572266,5.199999809265137,27.450000762939453,5.518020153045654,19.81740379333496,67.94999694824219,18.0,14.899999618530273,23.294353485107422,11.399999618530273,39.640953063964844,29.90296745300293,29.892414093017578,6.369999885559082,16.64448356628418,11.5024995803833,39.19093322753906,21.079999923706055,36.029998779296875,26.677501678466797,22.02252769470215,64.98999786376953,9.816581726074219,18.299999237060547,12.525765419006348,17.32151222229004,30.40319061279297,32.31999969482422,6.440000057220459,8.740386962890625,22.372406005859375,19.959999084472656,6.995131969451904,24.440000534057617,27.434162139892578,23.67706298828125,39.51232147216797,22.211868286132812,14.38824462890625,16.261184692382812,21.19491195678711,19.256229400634766,19.14630889892578,36.47999954223633,31.215185165405273,24.854536056518555,18.43000030517578,56.73162841796875,28.02581787109375,45.34000015258789,36.72697830200195,48.38999938964844,26.845041275024414,12.722325325012207,26.854093551635742,18.19659996032715,10.59000015258789,57.57619857788086,41.37240219116211,17.90999984741211,72.77175903320312
