,Ativo_Independente,Ativo_Dependente,CoefAng -100p,Inters -100p,med_res -100p,desv_res -100p,Adf-Stats-100p,CoefAng -120p,Inters -120p,med_res -120p,desv_res -120p,Adf-Stats-120p,CoefAng -140p,Inters -140p,med_res -140p,desv_res -140p,Adf-Stats-140p,CoefAng -160p,Inters -160p,med_res -160p,desv_res -160p,Adf-Stats-160p,CoefAng -180p,Inters -180p,med_res -180p,desv_res -180p,Adf-Stats-180p,CoefAng -200p,Inters -200p,med_res -200p,desv_res -200p,Adf-Stats-200p,CoefAng -220p,Inters -220p,med_res -220p,desv_res -220p,Adf-Stats-220p,CoefAng -250p,Inters -250p,med_res -250p,desv_res -250p,Adf-Stats-250p
167,CPFE3,B3SA3,1.657063192551222,5.470325669411025,4.902744876744691e-15,2.0661031370669387,95,1.7278355498179483,3.0947410144176004,2.6645352591003757e-15,2.0945626279005602,95,1.3618168786656366,14.562269567036743,5.075305255429287e-17,2.085722091580889,95,0,0,0,0,<90,1.3238637835736518,16.451742554107504,-4.500103993147301e-15,2.5151498772720204,95,0,0,0,0,<90,1.062831214476121,23.72498808578355,-1.5502750598402185e-15,3.8319055588406097,95,0,0,0,0,<90
168,CPFE3,BRDT3,0,0,0,0,<90,0,0,0,0,<90,0.5316159450741006,3.7665070767370565,-1.0150610510858574e-16,0.7312291401447873,95,0.4920498541839623,5.07057140902792,1.6209256159527285e-15,0.7482210245597832,95,0.4915953173503854,5.073087072401044,-3.947459643111668e-17,0.7158188995924354,99,0.45001353072158207,6.404814871163799,4.618527782440651e-16,0.7384285955455298,99,0.44852877739843955,6.45457317112321,1.517977662760214e-15,0.7228825965520961,99,0.6390294416429536,0.5773374525579733,2.5579538487363605e-16,0.8488775018197597,99
169,CPFE3,ENGI11,1.7900420393849414,-9.573038874386114,-1.4210854715202004e-16,1.3450714604653908,95,1.8227342380991374,-10.6268905766632,-4.618527782440651e-15,1.2542082591813595,95,1.8301745410937071,-10.863110213895467,-7.105427357601002e-16,1.172301663991481,99,1.790899054823908,-9.614413411420742,2.930988785010413e-15,1.1446630888142544,99,1.8275137826935575,-10.609232870725961,-2.723747153747051e-15,1.1651024291936953,99,1.5921454910861121,-3.1304694106588755,-2.771116669464391e-15,1.5927833949387624,95,0,0,0,0,<90,1.3372946655978792,4.74596053076128,2.1600499167107045e-15,1.7695485008266694,95
170,CPFE3,FLRY3,0,0,0,0,<90,0.2766993981288515,17.82637048796682,-2.4868995751603505e-15,0.769425754685739,95,0.09944079516016131,23.395165329669943,5.075305255429287e-17,0.857642505853079,99,0.1198830956730769,22.793233294881475,3.552713678800501e-16,0.9898300007606933,99,0.0913529190565028,23.444675526733445,-2.861908241255959e-15,1.129607855995498,95,0,0,0,0,<90,0.1541228551244263,21.237592788675055,-8.7202972116012295e-16,1.2608810629589822,95,0,0,0,0,<90
171,CPFE3,GOLL4,0,0,0,0,<90,1.3041395344006468,-17.455042897693197,0.0,1.9571572656349443,95,0,0,0,0,<90,1.466035141276821,-22.636359030137385,-3.68594044175552e-15,1.8259933092421965,99,1.339957420018629,-19.260521335136616,-3.0000693287648674e-15,2.15529217145537,95,1.3121479493852728,-18.38884213912811,-3.197442310920451e-15,2.0697882017969382,95,1.234842803509693,-16.39586081668986,-1.3564906773601913e-15,2.4640401840238697,99,1.8017454564902669,-33.98354822627749,-1.4779288903810083e-15,2.8594849750056555,95
172,CPFE3,PETR3,0,0,0,0,<90,0,0,0,0,<90,1.8111594846761927,-31.255121279506948,-3.146689258366158e-15,2.0372943651135853,95,1.785798809953947,-30.490340876524076,-2.4868995751603505e-15,1.9451485434625055,95,1.695382684458331,-27.932519697363606,-1.460560067951317e-15,1.9571050725186299,95,1.6372773269989906,-26.099714205932003,-6.039613253960852e-16,1.8853070491677362,95,1.5612684634404796,-24.044090830609033,-1.1304088978001594e-15,1.9997170664902642,99,1.6546674976144822,-26.980464752194475,-1.2505552149377763e-15,1.9632566220691763,99
173,CPFE3,PETR4,0,0,0,0,<90,1.7661051687603209,-30.07143070695713,-5.329070518200751e-16,2.0139384089119634,95,1.7482280722623498,-29.523088909601174,-2.0301221021717148e-16,1.875208179231819,95,1.7371030056668442,-29.21897824021789,-2.6645352591003756e-16,1.788588113083531,99,1.6420356142771744,-26.55745840484585,-1.0263395072090335e-15,1.8463578597084473,95,1.6024892376907702,-25.313439664721397,-1.7763568394002505e-15,1.7711356741207211,99,1.5264244598200019,-23.277422122786053,-1.873249030640264e-15,1.9252286622233585,99,1.6203171942971726,-26.240950008677398,-2.842170943040401e-15,1.908563641816337,99
174,CPFE3,UGPA3,1.0009840532239807,-9.721782308114978,5.329070518200751e-16,1.028003431888943,95,1.2088922347443376,-16.34675807719079,-2.0132044179869505e-15,1.1058537180127332,99,0.9332673415121086,-7.690322671066408,-2.791417890486108e-16,1.2222478915455295,95,0,0,0,0,<90,0.8318717494725948,-4.77984582862743,-3.1184931180582174e-15,1.3808037816008234,95,0.891428036625514,-6.680137341858689,5.684341886080802e-16,1.3548162210853922,95,0.8433728355804782,-5.459792206674486,6.459479416000911e-16,1.505795973104545,95,0,0,0,0,<90
175,CPFE3,VIVT3,0.6808678423879307,22.7231111066521,-1.0658141036401502e-15,0.9618764067463282,95,0.8526613092177118,17.21846475810503,-9.473903143468002e-16,1.0297514826183476,99,0.6717964316351415,22.898794351447176,2.842170943040401e-15,1.0473765228705236,99,0.5008945459562346,28.495378529206633,-3.0642155479654322e-15,1.5136022096402166,95,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,0.30298016713373516,35.314139043112306,-3.637978807091713e-15,1.955081515276598,95
176,CPLE6,BBDC3,2.2393253856703694,6.75271577126518,5.684341886080802e-16,0.540846450795118,99,3.170609997189653,0.7406916336857279,-2.842170943040401e-15,0.9227632315509153,95,4.1563535154692035,-5.505078270545031,-3.0451831532575723e-16,1.083977727123242,95,4.327982809805533,-6.615151166417153,-1.1546319456101628e-15,1.0575359874556456,95,3.9900054080716107,-4.517674039708552,-4.144832625267251e-15,1.0373842367525463,95,3.7441257691427245,-2.9956965668730504,3.268496584496461e-15,1.0202733670591178,95,3.862759514883926,-3.7776957474845645,-7.751375299201093e-16,1.0278054786793935,99,3.920233614723643,-4.1344158837075184,-4.973799150320702e-16,1.0252700127413137,99
